Customer,Birth_Year,Highest_Education,Marital_Status,Household_Income ,Kid_home,Teen_home,Enrollment_Date,Last_purchase,AmountFruits,AmountMeat,AmountFish,AmountSweet,AmountGold,Deals,Web,Catalog,Store,WebVisits,ad1,ad2,ad3,ad4,ad5,ad6,Complain,Location
9589,1948,PhD,Widow,"$82,032.00 ",0,0,4/5/2014,54,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND
9592,1983,Graduation,Together,"$22,010.00 ",1,0,6/30/2013,51,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,SP
9595,1961,Graduation,Together,"$64,260.00 ",0,0,1/11/2013,1,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1,0,SP
9596,1980,PhD,Single,"$65,295.00 ",0,0,12/23/2013,19,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,US
9597,1969,Graduation,Married,"$73,448.00 ",0,0,2/10/2014,10,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,CA
9606,1965,PhD,Married,"$69,969.00 ",0,0,8/27/2013,64,29,514,38,29,44,1,4,2,6,3,1,0,0,0,1,1,0,SP
9612,1987,2n Cycle,Single,"$23,830.00 ",0,0,2/7/2014,3,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,SP
9617,1951,Graduation,Single,"$15,033.00 ",0,0,4/16/2014,37,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,SA
9624,1958,PhD,Together,"$65,488.00 ",0,0,6/13/2014,46,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,SP
9635,1983,Master,Married,"$35,876.00 ",0,0,4/20/2014,13,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,SP
9648,1967,Graduation,Single,"$46,904.00 ",1,1,11/3/2012,20,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,SP
9653,1975,Graduation,Married,"$35,797.00 ",0,1,10/16/2012,16,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,SA
9665,1957,PhD,Divorced,"$54,237.00 ",0,1,4/27/2013,48,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,SA
9668,1971,Graduation,Married,"$18,793.00 ",1,0,1/12/2013,14,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,SA
9671,1968,Graduation,Married,"$19,514.00 ",1,1,1/26/2014,47,3,21,2,1,28,4,3,1,2,8,0,0,1,0,0,1,0,SP
9687,1975,Graduation,Single,"$73,170.00 ",0,0,5/31/2014,1,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,CA
9699,1966,Graduation,Divorced,"$67,272.00 ",0,1,12/21/2013,12,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,SP
9701,1988,Graduation,Together,"$41,883.00 ",1,0,3/19/2013,13,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,CA
9707,1969,PhD,Married,"$55,212.00 ",0,1,11/23/2012,65,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0,SP
9723,1960,Graduation,Married,"$67,716.00 ",0,1,1/10/2013,8,142,217,62,9,56,4,7,4,13,5,0,0,0,1,0,0,0,CA
9725,1966,PhD,Together,"$28,764.00 ",1,1,6/5/2014,16,0,3,0,0,1,1,1,0,2,8,0,0,1,0,0,0,0,SP
9727,1957,Graduation,Married,"$23,539.00 ",0,0,2/28/2014,13,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,CA
9729,1955,Graduation,Widow,"$58,275.00 ",1,1,6/2/2013,48,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,GER
9733,1978,Basic,Together,"$24,882.00 ",1,0,9/9/2012,52,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,IND
9736,1980,Graduation,Married,"$41,850.00 ",1,1,12/24/2012,51,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,US
9738,1986,Master,Together,"$42,386.00 ",1,0,1/13/2013,43,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,SA
9739,1963,Graduation,Single,"$34,377.00 ",0,1,1/19/2013,55,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,SP
9750,1961,PhD,Divorced,"$64,325.00 ",0,1,2/7/2013,41,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,SP
9760,1963,PhD,Widow,"$52,278.00 ",0,1,1/25/2013,24,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1,0,SA
9780,1971,Master,Together,"$71,499.00 ",0,1,6/25/2013,12,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,SP
9790,1957,Graduation,Single,"$78,499.00 ",0,0,11/23/2013,12,72,170,47,36,97,1,11,3,4,4,0,0,0,0,1,1,0,CA
9797,1956,Graduation,Married,"$58,116.00 ",0,1,4/13/2014,38,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP
9799,1968,PhD,Divorced,"$83,664.00 ",1,1,5/8/2013,57,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,SP
9805,1953,Master,Together,"$56,129.00 ",0,1,6/20/2013,65,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,CA
9829,1978,Graduation,Together,"$28,587.00 ",1,0,2/12/2014,42,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,SP
9847,1955,2n Cycle,Married,"$62,972.00 ",0,1,8/3/2012,39,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,SP
9850,1972,2n Cycle,Married,"$24,884.00 ",1,0,11/29/2012,32,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,SP
9855,1952,PhD,Single,"$62,000.00 ",0,1,8/25/2013,25,0,101,0,0,20,1,6,6,13,4,1,0,0,0,0,0,0,SP
9860,1959,Graduation,Together,"$44,911.00 ",0,1,3/15/2013,11,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,SP
9862,1969,Graduation,Together,"$21,918.00 ",1,0,11/14/2013,37,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,CA
9888,1969,Graduation,Together,"$68,695.00 ",0,0,6/25/2014,3,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,SP
9904,1956,Graduation,Married,"$71,391.00 ",0,1,3/29/2013,50,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,CA
9905,1952,Graduation,Together,"$34,074.00 ",1,1,7/13/2013,69,1,41,10,1,67,5,3,3,3,6,0,0,1,0,0,0,0,SP
9909,1996,2n Cycle,Married,"$7,500.00 ",0,0,11/9/2012,24,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,1,0,AUS
9923,1972,Master,Single,"$46,423.00 ",1,1,9/18/2013,6,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP
9930,1944,PhD,Single,"$82,716.00 ",0,0,11/5/2013,8,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,CA
9931,1963,PhD,Married,"$4,023.00 ",1,1,6/23/2014,29,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,SP
9949,1976,Graduation,Married,"$59,809.00 ",0,2,10/18/2012,36,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,CA
9952,1947,Master,Together,"$78,093.00 ",0,0,12/11/2013,53,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,SA
9955,1954,Graduation,Together,"$39,898.00 ",0,1,2/12/2013,20,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,SP
9958,1972,Graduation,Married,"$65,685.00 ",0,1,3/29/2014,54,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,AUS
9960,1991,Basic,Single,"$26,868.00 ",1,0,4/30/2014,52,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,SA
9964,1979,Graduation,Single,"$61,825.00 ",0,1,8/7/2013,56,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP
9967,1974,Graduation,Divorced,"$53,034.00 ",1,1,5/30/2013,30,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,US
9970,1977,Graduation,Together,"$55,375.00 ",0,1,10/17/2013,3,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,CA
9971,1964,PhD,Married,"$65,526.00 ",0,1,4/11/2014,22,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,SA
9972,1955,PhD,Together,"$46,015.00 ",1,1,4/13/2014,25,0,2,0,0,6,1,1,0,3,7,0,1,1,0,0,0,0,SA
9973,1963,Graduation,Married,"$50,437.00 ",0,2,10/17/2012,28,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,SP
9984,1981,2n Cycle,Married,"$56,337.00 ",1,1,3/27/2013,25,16,144,28,5,182,5,8,5,4,8,1,0,1,0,0,1,0,SP
9986,1982,Graduation,Together,"$19,444.00 ",1,0,2/22/2014,8,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,SA
9999,1965,Graduation,Together,"$75,276.00 ",0,0,9/27/2012,2,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,SP
10010,1953,PhD,Divorced,"$36,957.00 ",1,1,9/6/2012,43,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,0,AUS
10031,1976,PhD,Married,"$16,927.00 ",1,1,2/10/2013,50,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,SA
10033,1973,2n Cycle,Divorced,"$31,163.00 ",1,0,2/13/2014,54,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,GER
10037,1993,Graduation,Single,"$74,293.00 ",0,0,5/4/2014,66,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SA
10061,1950,Graduation,Married,"$59,462.00 ",0,1,1/5/2013,29,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,US
10065,1970,2n Cycle,Married,"$15,315.00 ",0,0,8/3/2013,27,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP
10069,1988,Basic,Together,"$13,724.00 ",1,0,8/31/2012,43,7,5,2,15,27,1,2,0,2,9,0,0,1,0,0,0,0,SA
10084,1972,Graduation,Married,"$24,434.00 ",2,0,5/18/2014,9,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND
10089,1974,Graduation,Divorced,"$102,692.00 ",0,0,4/5/2013,5,148,444,32,172,148,1,6,9,13,2,1,1,0,1,1,1,0,SA
10092,1954,Graduation,Divorced,"$70,044.00 ",0,1,2/18/2013,46,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,SP
10095,1975,PhD,Divorced,"$74,165.00 ",0,0,5/1/2013,9,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,CA
10099,1984,Graduation,Married,"$55,434.00 ",1,0,10/5/2013,21,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,SA
10102,1966,Graduation,Widow,"$79,946.00 ",0,0,5/12/2014,19,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,SA
10104,1974,Graduation,Together,"$33,590.00 ",2,1,11/3/2013,65,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,CA
10127,1965,Graduation,Married,"$58,692.00 ",0,1,4/6/2014,21,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,CA
10128,1958,Graduation,Together,"$53,977.00 ",0,1,6/8/2013,21,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,CA
10129,1966,Graduation,Together,"$82,427.00 ",0,0,3/12/2014,35,147,509,104,107,107,1,3,5,12,1,0,0,0,0,1,0,0,SP
10133,1970,Graduation,Single,"$93,790.00 ",0,0,2/12/2014,16,68,731,89,114,45,0,6,7,12,2,1,0,0,1,1,1,0,CA
10140,1983,PhD,Together,"$70,123.00 ",0,0,9/28/2013,27,0,396,23,0,0,1,5,7,4,3,0,1,0,1,0,0,0,IND
10141,1960,Master,Divorced,"$39,228.00 ",0,0,5/10/2013,1,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,SA
10146,1972,PhD,Together,"$38,887.00 ",1,0,3/2/2014,17,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,AUS
10150,1961,Graduation,Single,"$86,429.00 ",0,0,11/21/2013,10,28,873,29,18,37,0,7,4,7,2,1,0,0,0,0,1,0,SA
10151,1960,Graduation,Divorced,"$62,204.00 ",0,2,9/12/2012,38,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,SP
10156,1975,Graduation,Single,"$84,196.00 ",0,1,6/3/2013,56,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,SP
10160,1956,Master,Together,"$50,943.00 ",0,1,6/21/2013,49,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,SP
10163,1984,PhD,Single,"$82,733.00 ",0,0,9/10/2013,28,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,SP
10175,1958,PhD,Divorced,"$32,173.00 ",0,1,8/1/2013,0,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,SP
10176,1968,Graduation,Single,"$57,107.00 ",0,1,8/24/2012,44,0,120,0,0,137,7,4,4,8,8,0,1,0,1,0,1,0,SP
10177,1954,Graduation,Divorced,"$72,071.00 ",0,1,2/14/2013,4,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,SP
10196,1978,Graduation,Married,"$71,427.00 ",2,0,3/12/2014,26,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,US
10207,1978,Graduation,Together,"$22,775.00 ",1,0,6/19/2013,40,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SA
10212,1986,Master,Together,"$42,386.00 ",1,0,1/13/2013,43,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,IND
10219,1972,Graduation,Together,"$31,590.00 ",1,0,6/18/2013,40,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,CA
10232,1963,PhD,Divorced,"$48,799.00 ",0,1,11/5/2013,9,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,SP
10236,1975,Master,Single,"$31,160.00 ",1,0,9/16/2013,59,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA
10240,1949,Graduation,Together,"$69,372.00 ",0,0,2/19/2013,10,26,269,34,13,42,1,10,4,6,4,0,0,0,1,1,1,0,CA
10241,1975,2n Cycle,Divorced,"$11,448.00 ",0,0,12/15/2013,16,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,SP
10242,1966,PhD,Together,"$47,472.00 ",1,1,9/16/2013,39,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,SP
10250,1947,Basic,Together,"$28,389.00 ",0,0,11/20/2012,49,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,SP
10264,1979,Graduation,Divorced,"$15,287.00 ",1,0,10/10/2012,60,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,1,0,SA
10270,1981,2n Cycle,Married,"$35,523.00 ",1,0,10/3/2013,8,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,GER
10277,1961,Graduation,Single,"$30,081.00 ",0,1,2/21/2013,27,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,SP
10281,1970,Graduation,Divorced,"$64,713.00 ",1,0,2/7/2014,11,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,AUS
10286,1962,Graduation,Married,"$83,715.00 ",0,0,2/3/2014,2,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,SA
10311,1969,Graduation,Married,"$4,428.00 ",0,1,10/5/2013,0,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,SP
10313,1975,Graduation,Married,"$48,178.00 ",1,1,10/28/2012,69,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,SP
10319,1971,Graduation,Married,"$66,303.00 ",0,1,2/26/2013,56,12,96,16,12,60,4,3,4,11,8,0,0,0,1,0,0,0,SP
10340,1984,Graduation,Together,"$35,196.00 ",1,0,11/13/2012,68,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,SP
10341,1948,Graduation,Together,"$51,315.00 ",0,0,2/23/2014,45,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,AUS
10343,1991,2n Cycle,Single,"$61,618.00 ",0,0,9/29/2012,27,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,IND
10350,1950,PhD,Married,"$54,432.00 ",2,1,5/9/2013,37,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,SP
10352,1963,Graduation,Widow,"$34,213.00 ",1,1,9/7/2012,2,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,1,0,SA
10356,1957,PhD,Divorced,"$41,437.00 ",1,1,9/22/2012,5,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,SP
10377,1958,Master,Together,"$46,692.00 ",0,1,6/6/2013,37,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,SP
10380,1972,Master,Married,"$37,787.00 ",1,0,9/20/2013,50,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,IND
10381,1979,Graduation,Single,"$47,691.00 ",0,1,7/5/2013,43,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP
10383,1966,Graduation,Divorced,"$70,287.00 ",0,0,4/2/2013,30,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,AUS
10390,1959,2n Cycle,Married,"$26,887.00 ",0,1,2/10/2013,27,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,SP
10395,1986,Basic,Single,"$8,940.00 ",1,0,8/22/2012,25,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,SP
10401,1976,2n Cycle,Together,"$26,326.00 ",0,0,9/4/2013,12,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,GER
10403,1978,Graduation,Together,"$16,531.00 ",1,0,6/18/2014,43,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,CA
10413,1984,Graduation,Married,"$72,570.00 ",0,0,4/25/2014,67,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,SP
10420,1955,Master,Divorced,"$46,390.00 ",0,1,5/5/2014,56,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,US
10424,1968,Graduation,Single,"$75,922.00 ",0,0,12/9/2013,60,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA
10430,1973,Graduation,Divorced,"$89,694.00 ",1,1,10/9/2013,22,28,211,37,28,42,3,4,3,4,5,1,0,0,1,1,0,0,AUS
10432,1974,Graduation,Divorced,"$19,346.00 ",1,0,1/30/2014,26,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,CA
10446,1957,PhD,Married,"$82,017.00 ",0,0,11/7/2012,58,23,446,30,23,23,1,5,4,7,2,1,0,0,1,1,1,0,CA
10448,1956,Graduation,Single,"$46,998.00 ",0,1,10/22/2012,55,41,86,45,6,27,5,5,3,5,7,0,0,1,0,0,0,0,SP
10451,1965,Graduation,Together,"$29,672.00 ",1,1,3/12/2013,6,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SA
10469,1981,Graduation,Together,"$88,325.00 ",0,0,2/5/2014,42,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0,IND
10470,1979,Master,Married,"$40,662.00 ",1,0,3/15/2013,0,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,GER
10473,1956,PhD,Widow,"$78,028.00 ",0,1,9/10/2012,38,19,288,25,0,38,1,6,4,9,7,0,0,0,1,1,1,0,SP
10475,1970,Master,Together,,0,1,4/1/2013,39,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,US
10476,1958,Graduation,Married,"$67,267.00 ",0,1,5/13/2014,0,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,US
10477,1973,PhD,Together,"$39,435.00 ",1,0,8/6/2013,16,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,SP
10478,1950,PhD,Married,"$55,517.00 ",1,1,9/27/2012,53,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,SA
10479,1975,PhD,Married,"$76,618.00 ",0,0,12/7/2012,64,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS
10486,1948,Graduation,Married,"$77,142.00 ",0,0,5/29/2013,54,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,SP
10489,1973,Graduation,Married,"$92,955.00 ",0,0,8/19/2013,35,21,925,31,24,84,1,6,7,9,2,1,0,0,0,1,1,0,SA
10490,1969,PhD,Married,"$51,039.00 ",1,1,12/10/2012,11,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,AUS
10507,1977,2n Cycle,Divorced,"$59,601.00 ",0,1,7/25/2013,14,7,69,0,7,23,4,2,2,7,8,0,0,0,1,0,0,0,US
10509,1955,Master,Single,"$36,927.00 ",1,1,6/2/2014,46,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,US
10513,1992,Graduation,Together,"$63,207.00 ",0,0,1/20/2013,68,169,565,91,169,70,1,2,3,6,7,1,0,0,0,0,0,0,SP
10521,1977,Graduation,Married,"$54,809.00 ",1,1,9/11/2013,0,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,1,0,SP
10524,1963,Master,Divorced,"$49,476.00 ",0,1,6/20/2013,29,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,CA
10525,1986,Graduation,Single,"$26,576.00 ",1,0,10/13/2012,40,0,8,0,0,9,1,1,0,2,9,0,0,1,0,0,1,0,SP
10530,1959,PhD,Widow,"$67,786.00 ",0,0,12/7/2013,0,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,1,0,IND
10542,1968,PhD,Married,"$36,778.00 ",1,1,8/5/2012,63,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP
10548,1995,Graduation,Single,"$71,163.00 ",0,0,3/9/2014,30,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,GER
10552,1979,2n Cycle,Married,"$54,210.00 ",0,1,5/20/2013,18,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,SP
10556,1959,Graduation,Married,"$54,984.00 ",0,1,5/24/2014,51,13,131,32,3,6,4,6,1,6,7,1,0,0,0,0,0,0,SP
10560,1980,PhD,Single,"$36,802.00 ",1,0,6/16/2014,23,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,SP
10562,1946,Master,Married,"$66,835.00 ",0,0,9/28/2013,21,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,IND
10573,1953,Graduation,Divorced,"$62,551.00 ",0,0,11/18/2013,27,16,98,134,21,27,1,6,7,4,3,0,0,1,0,0,0,0,IND
10581,1977,Graduation,Married,"$41,124.00 ",1,0,10/31/2012,41,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,SP
10582,1979,Graduation,Married,"$72,063.00 ",0,1,7/3/2013,3,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,GER
10591,1969,Graduation,Widow,"$43,638.00 ",0,1,8/6/2012,37,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,SP
10595,1990,Graduation,Married,"$30,093.00 ",0,0,7/8/2013,19,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,SP
10602,1983,Graduation,Married,"$39,922.00 ",1,0,2/14/2013,30,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,IND
10609,1962,PhD,Married,"$42,769.00 ",0,1,10/12/2013,15,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,CA
10613,1958,PhD,Together,"$37,334.00 ",1,1,2/26/2014,44,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,SP
10617,1989,Master,Divorced,"$10,979.00 ",0,0,5/22/2014,34,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP
10619,1994,Graduation,Single,"$95,529.00 ",0,0,12/3/2012,29,29,890,250,27,24,1,7,3,7,3,0,0,0,0,1,1,0,SA
10623,1961,Master,Together,"$48,330.00 ",0,1,11/15/2013,2,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,SP
10629,1973,2n Cycle,Married,,1,0,9/14/2012,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,0,GER
10634,1951,Master,Married,"$59,412.00 ",0,0,4/19/2014,56,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,SP
10641,1978,Graduation,Single,"$7,500.00 ",1,1,12/27/2012,5,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,SP
10642,1989,Graduation,Single,"$30,279.00 ",1,0,12/30/2012,13,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP
10643,1987,PhD,Single,"$42,000.00 ",0,0,1/10/2013,23,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,AUS
10652,1957,Master,Together,"$65,487.00 ",0,0,1/10/2014,48,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,CA
10659,1979,2n Cycle,Together,"$7,500.00 ",1,0,5/7/2013,7,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,IND
10660,1957,Master,Married,"$66,726.00 ",1,1,1/12/2014,61,7,35,0,0,47,3,8,2,4,7,0,0,0,1,0,0,0,SP
10664,1949,Master,Widow,"$51,529.00 ",0,1,9/7/2013,14,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,SP
10669,1981,Graduation,Married,"$54,386.00 ",0,1,5/17/2013,8,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,SP
10673,1976,PhD,Married,"$68,397.00 ",0,1,11/17/2013,6,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,SA
10676,1982,Graduation,Married,"$63,211.00 ",0,0,11/2/2012,3,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1,0,SP
10681,1970,2n Cycle,Married,"$62,466.00 ",0,1,1/15/2014,13,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP
10691,1960,Master,Married,"$28,520.00 ",1,1,6/14/2013,55,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP
10699,1985,Graduation,Married,"$44,322.00 ",1,0,6/16/2014,30,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,SA
10701,1973,Graduation,Married,"$65,308.00 ",0,0,9/11/2013,60,0,264,120,80,34,1,7,8,12,4,1,0,0,0,1,0,0,US
10702,1984,Graduation,Single,"$52,413.00 ",1,0,11/3/2012,67,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,SP
10704,1969,Graduation,Single,"$54,803.00 ",0,1,8/21/2012,65,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,SP
10708,1978,2n Cycle,Single,"$36,975.00 ",1,0,12/28/2013,50,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,SP
10710,1979,Graduation,Married,"$7,500.00 ",0,1,8/29/2012,61,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP
10711,1945,Graduation,Married,"$69,755.00 ",0,0,10/2/2013,23,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,SA
10722,1973,Graduation,Together,"$55,593.00 ",0,1,8/21/2013,63,8,124,11,4,106,2,6,6,3,6,0,0,1,0,0,0,0,IND
